asin,reviewer_id,rating,review_text
B006091,4770,5,Review text 45747
B009179,1520,4,Review text 45748
B001523,1100,3,Review text 45749
B007872,15,1,Review text 45750
B001191,536,1,Review text 45751
B009954,3091,3,Review text 45752
B008821,808,5,Review text 45753
B006895,3729,1,Review text 45754
B001124,3961,3,Review text 45755
B003871,2758,3,Review text 45756
B003358,2869,4,Review text 45757
B002915,2775,2,Review text 45758
B000461,2637,2,Review text 45759
B007150,2687,2,Review text 45760
B007256,3699,5,Review text 45761
B000015,4027,2,Review text 45762
B002522,1912,5,Review text 45763
B004333,4808,3,Review text 45764
B003943,2483,3,Review text 45765
B005122,4389,4,Review text 45766
B001930,2189,4,Review text 45767
B009478,263,1,Review text 45768
B000379,3708,3,Review text 45769
B008620,4349,2,Review text 45770
B003638,3708,5,Review text 45771
B008079,192,2,Review text 45772
B001650,2599,4,Review text 45773
B001074,2599,4,Review text 45774
B006174,640,2,Review text 45775
B007788,4521,3,Review text 45776
B006216,299,5,Review text 45777
B002263,2604,5,Review text 45778
B006382,2086,4,Review text 45779
B008313,3273,1,Review text 45780
B003254,4461,1,Review text 45781
B006564,1931,4,Review text 45782
B001467,674,3,Review text 45783
B002282,2864,1,Review text 45784
B009448,2397,1,Review text 45785
B008454,3510,3,Review text 45786
B007667,4487,4,Review text 45787
B005071,2712,1,Review text 45788
B004527,1334,3,Review text 45789
B000824,669,4,Review text 45790
B006408,4782,4,Review text 45791
B001659,3727,2,Review text 45792
B003535,3226,5,Review text 45793
B005661,4722,2,Review text 45794
B003674,3457,4,Review text 45795
B007260,3897,3,Review text 45796
B003252,3206,5,Review text 45797
B002317,445,5,Review text 45798
B001988,201,3,Review text 45799
B004992,929,4,Review text 45800
B007000,2408,1,Review text 45801
B002218,3330,3,Review text 45802
B000283,2220,3,Review text 45803
B008486,502,5,Review text 45804
B006240,3648,2,Review text 45805
B003531,2862,1,Review text 45806
B000796,1066,1,Review text 45807
B000336,3336,4,Review text 45808
B009395,378,4,Review text 45809
B001826,3096,5,Review text 45810
B000592,824,1,Review text 45811
B009074,3163,2,Review text 45812
B007963,4142,5,Review text 45813
B008451,3856,4,Review text 45814
B005842,810,1,Review text 45815
B000185,2176,4,Review text 45816
B007015,1761,4,Review text 45817
B009108,2620,5,Review text 45818
B005788,3885,3,Review text 45819
B004481,2817,4,Review text 45820
B002963,850,1,Review text 45821
B006460,2925,5,Review text 45822
B007355,1325,1,Review text 45823
B005050,2145,5,Review text 45824
B004210,4797,4,Review text 45825
B005752,2681,5,Review text 45826
B005002,4274,4,Review text 45827
B003452,719,1,Review text 45828
B000620,3129,1,Review text 45829
B001616,4889,2,Review text 45830
B007136,733,3,Review text 45831
B004724,4505,2,Review text 45832
B003992,1071,5,Review text 45833
B003737,543,1,Review text 45834
B006993,3356,5,Review text 45835
B000853,1895,1,Review text 45836
B000857,1622,4,Review text 45837
B007114,1152,3,Review text 45838
B002359,3606,5,Review text 45839
B008996,4051,4,Review text 45840
B000516,805,2,Review text 45841
B002494,982,1,Review text 45842
B003919,3632,2,Review text 45843
B005437,1019,2,Review text 45844
B000962,2922,3,Review text 45845
B009313,1423,2,Review text 45846
B006063,3757,5,Review text 45847
B000367,266,1,Review text 45848
B003808,4022,4,Review text 45849
B005249,3600,2,Review text 45850
B007594,4657,5,Review text 45851
B006421,4136,4,Review text 45852
B006230,1900,1,Review text 45853
B007564,2959,3,Review text 45854
B009157,3292,3,Review text 45855
B000207,3068,2,Review text 45856
B009107,479,3,Review text 45857
B002476,4322,2,Review text 45858
B002333,1663,5,Review text 45859
B007992,1143,5,Review text 45860
B007140,1727,4,Review text 45861
B009345,4494,5,Review text 45862
B005282,3303,4,Review text 45863
B002171,2782,3,Review text 45864
B007748,652,1,Review text 45865
B000890,3010,1,Review text 45866
B001392,1779,3,Review text 45867
B000677,3431,2,Review text 45868
B001431,3770,5,Review text 45869
B009469,2861,2,Review text 45870
B005729,3289,3,Review text 45871
B006455,4945,1,Review text 45872
B002005,1005,5,Review text 45873
B000810,2637,5,Review text 45874
B008414,4724,5,Review text 45875
B003129,4949,1,Review text 45876
B005078,268,1,Review text 45877
B008346,3182,5,Review text 45878
B008187,353,1,Review text 45879
B003384,4244,2,Review text 45880
B009307,37,4,Review text 45881
B007690,3388,5,Review text 45882
B007038,1546,5,Review text 45883
B005318,4923,5,Review text 45884
B003011,1397,1,Review text 45885
B003627,3270,5,Review text 45886
B008939,4140,4,Review text 45887
B006236,2651,3,Review text 45888
B009455,2561,5,Review text 45889
B004702,1891,1,Review text 45890
B002557,833,1,Review text 45891
B007132,4623,4,Review text 45892
B000431,1811,4,Review text 45893
B008256,2501,3,Review text 45894
B001885,1713,5,Review text 45895
B002279,2183,3,Review text 45896
B006195,2853,2,Review text 45897
B003136,982,1,Review text 45898
B004431,2866,1,Review text 45899
B005762,2980,1,Review text 45900
B009881,1425,1,Review text 45901
B006616,4382,4,Review text 45902
B006594,743,2,Review text 45903
B003303,4611,2,Review text 45904
B004338,789,3,Review text 45905
B007762,532,1,Review text 45906
B005627,482,3,Review text 45907
B004963,4091,1,Review text 45908
B002601,3032,1,Review text 45909
B006854,3190,4,Review text 45910
B007998,4961,4,Review text 45911
B003376,924,3,Review text 45912
B002738,3833,1,Review text 45913
B005659,4161,4,Review text 45914
B005732,4392,1,Review text 45915
B006894,1136,3,Review text 45916
B003473,651,4,Review text 45917
B003796,2164,4,Review text 45918
B006202,1414,3,Review text 45919
B006580,2427,1,Review text 45920
B009876,3803,1,Review text 45921
B006493,3,4,Review text 45922
B000099,3075,5,Review text 45923
B009461,41,1,Review text 45924
B006829,4035,2,Review text 45925
B003964,4638,5,Review text 45926
B006157,2889,3,Review text 45927
B001963,3069,2,Review text 45928
B001849,3587,4,Review text 45929
B001605,141,3,Review text 45930
B000927,2844,3,Review text 45931
B008678,153,4,Review text 45932
B009327,3235,3,Review text 45933
B000422,4079,5,Review text 45934
B001082,4182,2,Review text 45935
B002453,2710,1,Review text 45936
B000600,1957,1,Review text 45937
B008787,1061,5,Review text 45938
B004165,4079,5,Review text 45939
B002053,3140,5,Review text 45940
B000692,3525,5,Review text 45941
B003688,1170,5,Review text 45942
B004518,2704,1,Review text 45943
B001277,3536,4,Review text 45944
B004251,4833,5,Review text 45945
B002642,3992,1,Review text 45946
B007023,59,3,Review text 45947
B002623,2816,3,Review text 45948
B002375,2948,5,Review text 45949
B003408,709,4,Review text 45950
B005185,2943,5,Review text 45951
B003609,4265,1,Review text 45952
B005902,2848,1,Review text 45953
B007143,3307,4,Review text 45954
B008214,1508,4,Review text 45955
B008903,4578,4,Review text 45956
B007318,4573,5,Review text 45957
B006118,1540,3,Review text 45958
B006006,4430,3,Review text 45959
B003465,774,5,Review text 45960
B007048,2981,1,Review text 45961
B004706,3623,4,Review text 45962
B002684,4073,3,Review text 45963
B007403,565,2,Review text 45964
B004811,3789,3,Review text 45965
B002574,477,3,Review text 45966
B000488,2485,4,Review text 45967
B000554,3474,2,Review text 45968
B003351,2242,4,Review text 45969
B007959,6,5,Review text 45970
B007111,4134,4,Review text 45971
B007132,3942,4,Review text 45972
B009963,537,2,Review text 45973
B000664,701,1,Review text 45974
B000851,4222,3,Review text 45975
B000382,4146,4,Review text 45976
B005490,60,4,Review text 45977
B007779,4831,2,Review text 45978
B001674,4912,1,Review text 45979
B005971,2863,3,Review text 45980
B009446,260,2,Review text 45981
B003704,4696,3,Review text 45982
B002150,420,2,Review text 45983
B003026,1186,3,Review text 45984
B007276,299,3,Review text 45985
B005577,3902,2,Review text 45986
B003894,1154,1,Review text 45987
B000527,1383,4,Review text 45988
B006248,4439,3,Review text 45989
B003157,2868,5,Review text 45990
B006060,854,1,Review text 45991
B007622,248,5,Review text 45992
B008355,404,4,Review text 45993
B008499,4108,4,Review text 45994
B008243,2095,3,Review text 45995
B001672,930,1,Review text 45996
B000572,585,3,Review text 45997
B002842,672,1,Review text 45998
B003086,1163,3,Review text 45999
B009386,1761,4,Review text 46000
B008728,1385,5,Review text 46001
B005818,4741,4,Review text 46002
B009872,2148,5,Review text 46003
B003975,2248,2,Review text 46004
B009044,75,3,Review text 46005
B006283,4925,5,Review text 46006
B005013,869,1,Review text 46007
B000606,4389,2,Review text 46008
B005531,798,3,Review text 46009
B007602,3055,4,Review text 46010
B000288,419,1,Review text 46011
B004450,127,5,Review text 46012
B002035,3125,3,Review text 46013
B007945,1605,1,Review text 46014
B005529,1553,2,Review text 46015
B000790,3436,1,Review text 46016
B005495,2877,2,Review text 46017
B001766,185,5,Review text 46018
B007270,4992,2,Review text 46019
B005441,3185,5,Review text 46020
B005079,1770,4,Review text 46021
B002751,240,4,Review text 46022
B003503,997,5,Review text 46023
B000776,1667,4,Review text 46024
B000459,3613,2,Review text 46025
B004802,2301,1,Review text 46026
B007328,3214,4,Review text 46027
B007540,4038,1,Review text 46028
B005360,3700,5,Review text 46029
B006153,1954,2,Review text 46030
B005597,3589,5,Review text 46031
B005889,1454,1,Review text 46032
B002036,1886,2,Review text 46033
B001478,4589,2,Review text 46034
B005603,4986,1,Review text 46035
B004691,898,5,Review text 46036
B007260,3305,3,Review text 46037
B001762,4560,4,Review text 46038
B009348,2908,4,Review text 46039
B007794,4086,3,Review text 46040
B003447,4708,1,Review text 46041
B002729,2287,3,Review text 46042
B008544,2370,4,Review text 46043
B008900,3008,5,Review text 46044
B006155,4090,4,Review text 46045
B002411,1136,3,Review text 46046
B009362,2950,1,Review text 46047
B002685,721,2,Review text 46048
B000804,4255,1,Review text 46049
B006519,822,2,Review text 46050
B006833,4814,5,Review text 46051
B005081,1893,5,Review text 46052
B004051,1863,3,Review text 46053
B008666,408,2,Review text 46054
B000107,4846,3,Review text 46055
B008412,2978,2,Review text 46056
B006881,4356,2,Review text 46057
B006898,3035,2,Review text 46058
B000928,3369,5,Review text 46059
B000957,2604,2,Review text 46060
B000010,2446,1,Review text 46061
B002504,1172,4,Review text 46062
B007341,3675,4,Review text 46063
B005645,1488,2,Review text 46064
B002399,891,1,Review text 46065
B007030,4239,2,Review text 46066
B001253,1099,4,Review text 46067
B009098,3830,4,Review text 46068
B008449,1582,4,Review text 46069
B007322,4763,4,Review text 46070
B007911,791,2,Review text 46071
B000067,248,4,Review text 46072
B000381,1781,3,Review text 46073
B009316,4202,3,Review text 46074
B008126,4335,3,Review text 46075
B005915,2007,4,Review text 46076
B009252,4871,3,Review text 46077
B006497,18,3,Review text 46078
B006431,2370,4,Review text 46079
B001632,2355,5,Review text 46080
B002577,49,1,Review text 46081
B001964,695,2,Review text 46082
B001902,3353,3,Review text 46083
B005598,417,3,Review text 46084
B001048,1604,4,Review text 46085
B005432,3441,2,Review text 46086
B001294,1591,4,Review text 46087
B002880,4067,1,Review text 46088
B007185,963,2,Review text 46089
B002791,3287,2,Review text 46090
B000276,3064,4,Review text 46091
B007069,3021,4,Review text 46092
B009762,1719,3,Review text 46093
B001388,3744,1,Review text 46094
B002738,1440,3,Review text 46095
B001832,4741,1,Review text 46096
B007875,499,3,Review text 46097
B006260,3055,1,Review text 46098
B009687,789,2,Review text 46099
B009427,4054,1,Review text 46100
B007015,4811,3,Review text 46101
B004500,3655,1,Review text 46102
B007929,3870,5,Review text 46103
B000497,674,1,Review text 46104
B009644,4665,5,Review text 46105
B001484,2085,4,Review text 46106
B006620,468,5,Review text 46107
B000039,4865,2,Review text 46108
B000564,2497,3,Review text 46109
B005296,4648,3,Review text 46110
B002593,1763,2,Review text 46111
B008093,4101,1,Review text 46112
B007529,1537,2,Review text 46113
B007063,3793,3,Review text 46114
B008040,3659,4,Review text 46115
B005226,3085,4,Review text 46116
B008510,4304,4,Review text 46117
B005086,2025,4,Review text 46118
B002220,1585,4,Review text 46119
B005302,2822,1,Review text 46120
B007713,946,5,Review text 46121
B005288,994,4,Review text 46122
B005883,4899,1,Review text 46123
B008048,2561,3,Review text 46124
B003674,2408,1,Review text 46125
B004372,2207,1,Review text 46126
B003183,2477,4,Review text 46127
B000133,3651,1,Review text 46128
B005824,2532,1,Review text 46129
B003131,533,2,Review text 46130
B005604,2924,5,Review text 46131
B009720,4728,5,Review text 46132
B005217,3465,3,Review text 46133
B008849,3450,2,Review text 46134
B007114,726,5,Review text 46135
B004774,4256,3,Review text 46136
B000766,566,4,Review text 46137
B005463,4281,3,Review text 46138
B005636,1227,4,Review text 46139
B004932,975,5,Review text 46140
B008984,4406,5,Review text 46141
B008701,2964,1,Review text 46142
B006345,606,3,Review text 46143
B003403,2022,1,Review text 46144
B008378,776,1,Review text 46145
B004585,4441,2,Review text 46146
B007412,4821,2,Review text 46147
B008127,3089,3,Review text 46148
B008385,2809,3,Review text 46149
B008444,2668,2,Review text 46150
B000374,2655,5,Review text 46151
B002690,1698,4,Review text 46152
B007484,2887,1,Review text 46153
B009948,2927,5,Review text 46154
B003707,2873,5,Review text 46155
B009737,2434,4,Review text 46156
B005745,2811,4,Review text 46157
B001764,1345,4,Review text 46158
B002348,2332,4,Review text 46159
B006096,1130,2,Review text 46160
B002382,2272,4,Review text 46161
B001584,3455,3,Review text 46162
B004004,1689,1,Review text 46163
B007236,245,4,Review text 46164
B000970,444,1,Review text 46165
B000779,3789,5,Review text 46166
B001998,3308,2,Review text 46167
B008115,4700,3,Review text 46168
B003850,3503,1,Review text 46169
B003540,4612,4,Review text 46170
B001125,4867,3,Review text 46171
B002899,4426,1,Review text 46172
B001204,2196,5,Review text 46173
B006483,2069,5,Review text 46174
B004070,3889,1,Review text 46175
B003071,4708,3,Review text 46176
B000450,1400,1,Review text 46177
B000823,105,3,Review text 46178
B008547,4590,3,Review text 46179
B002050,420,2,Review text 46180
B003876,3002,4,Review text 46181
B000319,1553,3,Review text 46182
B006703,4733,5,Review text 46183
B007578,2165,4,Review text 46184
B002183,3023,3,Review text 46185
B007978,3434,3,Review text 46186
B009343,494,2,Review text 46187
B004849,2910,2,Review text 46188
B007602,2763,1,Review text 46189
B001519,4946,5,Review text 46190
B002010,1966,1,Review text 46191
B004373,3376,5,Review text 46192
B009358,3969,5,Review text 46193
B003227,2977,1,Review text 46194
B000870,2378,3,Review text 46195
B005234,3026,1,Review text 46196
B000661,1173,5,Review text 46197
B006502,4552,2,Review text 46198
B009027,2524,2,Review text 46199
B009261,814,3,Review text 46200
B000637,3217,2,Review text 46201
B004494,3474,5,Review text 46202
B005384,3437,5,Review text 46203
B004867,2931,4,Review text 46204
B006112,3515,2,Review text 46205
B000581,1673,4,Review text 46206
B003662,2983,5,Review text 46207
B001722,4553,5,Review text 46208
B005970,1455,4,Review text 46209
B009700,2438,1,Review text 46210
B005034,2563,3,Review text 46211
B000112,3688,1,Review text 46212
B004618,2356,4,Review text 46213
B000577,4787,5,Review text 46214
B000306,849,4,Review text 46215
B006682,1635,2,Review text 46216
B005550,4203,3,Review text 46217
B006740,1231,5,Review text 46218
B009955,2864,1,Review text 46219
B008201,2936,1,Review text 46220
B001475,744,3,Review text 46221
B007646,4447,3,Review text 46222
B005207,4726,5,Review text 46223
B006240,2295,5,Review text 46224
B002654,2442,4,Review text 46225
B004391,4413,2,Review text 46226
B001940,3461,3,Review text 46227
B003380,4458,3,Review text 46228
B005669,186,5,Review text 46229
B003356,1364,5,Review text 46230
B000449,1352,1,Review text 46231
B008035,4847,5,Review text 46232
B006870,2316,3,Review text 46233
B005821,367,2,Review text 46234
B001928,4679,3,Review text 46235
B005743,1939,1,Review text 46236
