itemid,property,value
4701,price,626.7896134094273
4701,rating,3.547162855920935
4702,categoryid,Safety Equipment
4702,brand,Brand_16
4702,price,594.2266689338184
4702,rating,3.9801028140218495
4703,categoryid,Manufacturing Tools
4703,brand,Brand_13
4703,price,614.9358900766239
4703,rating,3.9325138071145735
4704,categoryid,Office Supplies
4704,brand,Brand_19
4704,price,678.0238189540481
4704,rating,3.118877632559247
4705,categoryid,Safety Equipment
4705,brand,Brand_13
4705,price,386.41955640485196
4705,rating,3.0144481496281035
4706,categoryid,IT Hardware
4706,brand,Brand_18
4706,price,894.3074219064869
4706,rating,3.119204086487854
4707,categoryid,Safety Equipment
4707,brand,Brand_2
4707,price,312.43660928670903
4707,rating,4.0248116213703184
4708,categoryid,Safety Equipment
4708,brand,Brand_7
4708,price,282.34600496174215
4708,rating,3.667898893620529
4709,categoryid,Safety Equipment
4709,brand,Brand_19
4709,price,592.2705918774365
4709,rating,3.989551552141223
4710,categoryid,Industrial Equipment
4710,brand,Brand_14
4710,price,591.5312086532527
4710,rating,4.7504090910498125
4711,categoryid,Manufacturing Tools
4711,brand,Brand_9
4711,price,784.2041403872377
4711,rating,3.958346199454129
4712,categoryid,Office Furniture
4712,brand,Brand_18
4712,price,732.0449706159222
4712,rating,4.287364998328532
4713,categoryid,Office Furniture
4713,brand,Brand_19
4713,price,948.2150945624588
4713,rating,3.04048291150205
4714,categoryid,Manufacturing Tools
4714,brand,Brand_2
4714,price,435.50756238211835
4714,rating,4.94667299493263
4715,categoryid,Safety Equipment
4715,brand,Brand_18
4715,price,571.6893824702764
4715,rating,4.735694362543754
4716,categoryid,Office Furniture
4716,brand,Brand_15
4716,price,998.1040459408131
4716,rating,3.406964041870659
4717,categoryid,Industrial Equipment
4717,brand,Brand_7
4717,price,572.7838711890632
4717,rating,4.519004635000097
4718,categoryid,Office Supplies
4718,brand,Brand_8
4718,price,256.014559675453
4718,rating,4.593879607429074
4719,categoryid,Office Supplies
4719,brand,Brand_7
4719,price,666.1236720987363
4719,rating,4.951048467032679
4720,categoryid,IT Hardware
4720,brand,Brand_14
4720,price,707.7687473902869
4720,rating,4.207700040394385
4721,categoryid,Office Supplies
4721,brand,Brand_16
4721,price,144.49326375433725
4721,rating,3.889998340983749
4722,categoryid,Manufacturing Tools
4722,brand,Brand_11
4722,price,716.8271896828167
4722,rating,4.027624533515102
4723,categoryid,Safety Equipment
4723,brand,Brand_4
4723,price,916.4278873545276
4723,rating,4.2083777863517975
4724,categoryid,Industrial Equipment
4724,brand,Brand_8
4724,price,524.7157104235762
4724,rating,4.108322318900932
4725,categoryid,Safety Equipment
4725,brand,Brand_11
4725,price,530.7876062793537
4725,rating,4.505480056699076
4726,categoryid,Safety Equipment
4726,brand,Brand_3
4726,price,295.7002502511749
4726,rating,4.648649389030086
4727,categoryid,Safety Equipment
4727,brand,Brand_4
4727,price,683.2743859607572
4727,rating,3.140793922666234
4728,categoryid,Industrial Equipment
4728,brand,Brand_18
4728,price,336.5953443288892
4728,rating,3.5375880423902517
4729,categoryid,Office Furniture
4729,brand,Brand_7
4729,price,638.5125509713243
4729,rating,3.5132610552645094
4730,categoryid,Safety Equipment
4730,brand,Brand_4
4730,price,206.34601483541093
4730,rating,4.9335978233510716
4731,categoryid,Industrial Equipment
4731,brand,Brand_2
4731,price,831.9756975106017
4731,rating,3.5981207008609877
4732,categoryid,IT Hardware
4732,brand,Brand_16
4732,price,709.629652812642
4732,rating,4.052155579704708
4733,categoryid,Industrial Equipment
4733,brand,Brand_2
4733,price,923.5526272814437
4733,rating,4.731172764371081
4734,categoryid,Office Furniture
4734,brand,Brand_3
4734,price,789.4906569936402
4734,rating,4.113475712756249
4735,categoryid,Office Furniture
4735,brand,Brand_2
4735,price,509.2669075737242
4735,rating,4.367684486522841
4736,categoryid,Office Supplies
4736,brand,Brand_12
4736,price,203.63053733049665
4736,rating,4.283543612729694
4737,categoryid,Office Furniture
4737,brand,Brand_15
4737,price,166.87295661891122
4737,rating,4.925254100432123
4738,categoryid,Office Supplies
4738,brand,Brand_18
4738,price,418.4770631492201
4738,rating,3.232410845152857
4739,categoryid,Office Supplies
4739,brand,Brand_9
4739,price,922.7862489309064
4739,rating,3.3779437256807645
4740,categoryid,Office Supplies
4740,brand,Brand_4
4740,price,686.0738843139445
4740,rating,3.4335682825610734
4741,categoryid,Office Supplies
4741,brand,Brand_6
4741,price,927.2272749622748
4741,rating,3.8607513895904493
4742,categoryid,IT Hardware
4742,brand,Brand_19
4742,price,200.33544832995787
4742,rating,4.683387615241327
4743,categoryid,Office Furniture
4743,brand,Brand_18
4743,price,987.6701108319787
4743,rating,3.41926763214045
4744,categoryid,Industrial Equipment
4744,brand,Brand_18
4744,price,756.6526271878678
4744,rating,4.626268796966752
4745,categoryid,IT Hardware
4745,brand,Brand_10
4745,price,375.72179899978056
4745,rating,4.415384402897333
4746,categoryid,IT Hardware
4746,brand,Brand_7
4746,price,759.9342236348762
4746,rating,3.625919834359366
4747,categoryid,IT Hardware
4747,brand,Brand_6
4747,price,718.4821298672676
4747,rating,3.0777830567170423
4748,categoryid,Safety Equipment
4748,brand,Brand_4
4748,price,747.9283133620772
4748,rating,4.223035645795402
4749,categoryid,Office Supplies
4749,brand,Brand_14
4749,price,695.1921878343938
4749,rating,3.618670558521089
4750,categoryid,Safety Equipment
4750,brand,Brand_8
4750,price,370.2040741957003
4750,rating,3.5145717327362958
4751,categoryid,Manufacturing Tools
4751,brand,Brand_3
4751,price,172.85423744086083
4751,rating,4.894953093043771
4752,categoryid,Manufacturing Tools
4752,brand,Brand_6
4752,price,985.1436074423998
4752,rating,4.547769928790619
4753,categoryid,IT Hardware
4753,brand,Brand_5
4753,price,391.28637768741913
4753,rating,3.6545653332138155
4754,categoryid,Office Supplies
4754,brand,Brand_17
4754,price,911.9829099589717
4754,rating,3.583952056249753
4755,categoryid,Industrial Equipment
4755,brand,Brand_17
4755,price,801.012374409605
4755,rating,4.771331809477885
4756,categoryid,Manufacturing Tools
4756,brand,Brand_17
4756,price,240.11646361227156
4756,rating,3.541082335561216
4757,categoryid,IT Hardware
4757,brand,Brand_3
4757,price,345.4008529100177
4757,rating,4.605917197829124
4758,categoryid,IT Hardware
4758,brand,Brand_8
4758,price,756.7013882480069
4758,rating,3.673631629026121
4759,categoryid,Office Supplies
4759,brand,Brand_4
4759,price,930.6424559371642
4759,rating,4.023149833455284
4760,categoryid,IT Hardware
4760,brand,Brand_8
4760,price,423.93151912110227
4760,rating,3.7444388845871015
4761,categoryid,Manufacturing Tools
4761,brand,Brand_5
4761,price,611.4976423817369
4761,rating,4.580811215289347
4762,categoryid,Manufacturing Tools
4762,brand,Brand_10
4762,price,342.72690935806366
4762,rating,4.3982538374611035
4763,categoryid,IT Hardware
4763,brand,Brand_5
4763,price,841.04884950974
4763,rating,3.029722041725875
4764,categoryid,Industrial Equipment
4764,brand,Brand_10
4764,price,286.6085542912077
4764,rating,3.4283864068928183
4765,categoryid,Industrial Equipment
4765,brand,Brand_2
4765,price,514.2900495365801
4765,rating,3.92633559978536
4766,categoryid,Office Furniture
4766,brand,Brand_15
4766,price,292.1768161420621
4766,rating,4.174534953948576
4767,categoryid,Office Furniture
4767,brand,Brand_19
4767,price,879.8766327391099
4767,rating,3.803677885455532
4768,categoryid,Office Furniture
4768,brand,Brand_14
4768,price,666.2253733734433
4768,rating,4.517453097563216
4769,categoryid,Office Supplies
4769,brand,Brand_10
4769,price,245.46705615662435
4769,rating,3.6908443042041927
4770,categoryid,Office Supplies
4770,brand,Brand_12
4770,price,361.1190511404772
4770,rating,4.50840599179382
4771,categoryid,Safety Equipment
4771,brand,Brand_2
4771,price,497.37848152095387
4771,rating,4.27434247367311
4772,categoryid,Office Supplies
4772,brand,Brand_5
4772,price,484.5782072104679
4772,rating,3.0278922745512045
4773,categoryid,Office Furniture
4773,brand,Brand_11
4773,price,488.72383714031935
4773,rating,4.5951023371321655
4774,categoryid,Office Furniture
4774,brand,Brand_1
4774,price,225.52158813138192
4774,rating,3.192219508329589
4775,categoryid,Manufacturing Tools
4775,brand,Brand_19
4775,price,197.20559594191323
4775,rating,4.773564861630739
4776,categoryid,Industrial Equipment
4776,brand,Brand_11
4776,price,537.8347280667712
4776,rating,4.712467000776722
4777,categoryid,Office Furniture
4777,brand,Brand_17
4777,price,537.6575024143173
4777,rating,3.7513113710531734
4778,categoryid,Manufacturing Tools
4778,brand,Brand_10
4778,price,427.9944570401834
4778,rating,3.3603761107745056
4779,categoryid,Safety Equipment
4779,brand,Brand_4
4779,price,51.02379637242238
4779,rating,4.4049057928074
4780,categoryid,Industrial Equipment
4780,brand,Brand_1
4780,price,421.09921901582015
4780,rating,4.580951025880816
4781,categoryid,Industrial Equipment
4781,brand,Brand_16
4781,price,428.62237586015726
4781,rating,3.6875801231532295
4782,categoryid,Office Supplies
4782,brand,Brand_19
4782,price,81.46083384217427
4782,rating,4.088512144840938
4783,categoryid,Industrial Equipment
4783,brand,Brand_17
4783,price,300.48763058939534
4783,rating,4.177336841567988
4784,categoryid,Safety Equipment
4784,brand,Brand_7
4784,price,719.318001415302
4784,rating,3.31296344766683
4785,categoryid,IT Hardware
4785,brand,Brand_6
4785,price,270.8106872547523
4785,rating,3.732363474474698
4786,categoryid,Industrial Equipment
4786,brand,Brand_6
4786,price,507.97591512866126
4786,rating,3.2593103239399346
4787,categoryid,Industrial Equipment
4787,brand,Brand_11
4787,price,711.8254360725093
4787,rating,4.166504953997044
4788,categoryid,IT Hardware
4788,brand,Brand_7
4788,price,787.2146177226464
4788,rating,4.995926425462727
4789,categoryid,Office Supplies
4789,brand,Brand_2
4789,price,489.22522757348696
4789,rating,4.365867684217399
4790,categoryid,Industrial Equipment
4790,brand,Brand_14
4790,price,796.42889986694
4790,rating,3.6518614821050956
4791,categoryid,IT Hardware
4791,brand,Brand_13
4791,price,814.0286164054215
4791,rating,4.787959076463539
4792,categoryid,Manufacturing Tools
4792,brand,Brand_13
4792,price,573.4329912825403
4792,rating,3.6062441676356505
4793,categoryid,Manufacturing Tools
4793,brand,Brand_1
4793,price,138.28252713030062
4793,rating,4.33395988356023
4794,categoryid,Manufacturing Tools
4794,brand,Brand_9
4794,price,811.6132523044971
4794,rating,3.9558360673341726
4795,categoryid,IT Hardware
4795,brand,Brand_7
4795,price,972.8737784096006
4795,rating,3.7574825980038646
4796,categoryid,Office Supplies
4796,brand,Brand_5
4796,price,86.4589363897419
4796,rating,3.762505673828543
4797,categoryid,Manufacturing Tools
4797,brand,Brand_11
4797,price,433.8332317022908
4797,rating,4.8451035325917164
4798,categoryid,Office Furniture
4798,brand,Brand_7
4798,price,617.6256151957607
4798,rating,3.7426945527883504
4799,categoryid,Manufacturing Tools
4799,brand,Brand_6
4799,price,59.55353137843551
4799,rating,4.178593198137088
4800,categoryid,Office Furniture
4800,brand,Brand_6
4800,price,334.03773018423414
4800,rating,3.4144633724512676
4801,categoryid,IT Hardware
4801,brand,Brand_18
4801,price,304.4737794794738
4801,rating,4.434334561739746
4802,categoryid,IT Hardware
4802,brand,Brand_3
4802,price,175.59941749215704
4802,rating,3.1043367039171623
4803,categoryid,Office Supplies
4803,brand,Brand_1
4803,price,897.301935804319
4803,rating,4.230722376224532
4804,categoryid,Manufacturing Tools
4804,brand,Brand_12
4804,price,534.9511954019116
4804,rating,4.442451768379005
4805,categoryid,Office Supplies
4805,brand,Brand_8
4805,price,655.1927894338588
4805,rating,4.568392223027063
4806,categoryid,Industrial Equipment
4806,brand,Brand_18
4806,price,431.1447468880522
4806,rating,3.990268947849561
4807,categoryid,IT Hardware
4807,brand,Brand_7
4807,price,302.89101047213467
4807,rating,4.363800778483286
4808,categoryid,Industrial Equipment
4808,brand,Brand_16
4808,price,292.76401759765054
4808,rating,4.4877222329680295
4809,categoryid,Office Supplies
4809,brand,Brand_9
4809,price,291.10671708457994
4809,rating,4.208269647194258
4810,categoryid,Office Furniture
4810,brand,Brand_8
4810,price,788.6480995527186
4810,rating,3.6339143528595566
4811,categoryid,Safety Equipment
4811,brand,Brand_10
4811,price,952.1190143799829
4811,rating,4.191564015752912
4812,categoryid,Office Furniture
4812,brand,Brand_2
4812,price,387.83712222997605
4812,rating,3.213778048661113
4813,categoryid,IT Hardware
4813,brand,Brand_5
4813,price,839.7751547887681
4813,rating,4.31770268287066
4814,categoryid,Office Supplies
4814,brand,Brand_9
4814,price,384.6871931151554
4814,rating,3.6929228436517603
4815,categoryid,Office Supplies
4815,brand,Brand_3
4815,price,23.14701359965402
4815,rating,4.40739784984765
4816,categoryid,Office Furniture
4816,brand,Brand_9
4816,price,339.6045857734963
4816,rating,4.843086266064688
4817,categoryid,Industrial Equipment
4817,brand,Brand_4
4817,price,15.489088858384369
4817,rating,4.455205230966239
4818,categoryid,Office Furniture
4818,brand,Brand_10
4818,price,912.8606475352575
4818,rating,4.001006898336827
4819,categoryid,Manufacturing Tools
4819,brand,Brand_7
4819,price,636.5445906923636
4819,rating,3.956623815129572
4820,categoryid,Industrial Equipment
4820,brand,Brand_6
4820,price,484.43498025512446
4820,rating,4.693317200218908
4821,categoryid,IT Hardware
4821,brand,Brand_6
4821,price,836.8871724468662
4821,rating,4.0082715907908
4822,categoryid,Office Furniture
4822,brand,Brand_12
4822,price,308.22711178682886
4822,rating,3.1770590856953462
4823,categoryid,Office Supplies
4823,brand,Brand_11
4823,price,404.5817363477822
4823,rating,3.3695497079872103
4824,categoryid,Office Supplies
4824,brand,Brand_10
4824,price,420.3737601936486
4824,rating,3.36752262160729
4825,categoryid,Office Furniture
4825,brand,Brand_17
4825,price,172.68950643857363
4825,rating,3.4692822581788176
4826,categoryid,Safety Equipment
4826,brand,Brand_3
4826,price,410.7783035635727
4826,rating,3.366381979596115
4827,categoryid,Industrial Equipment
4827,brand,Brand_13
4827,price,445.69126802656103
4827,rating,4.943825043559932
4828,categoryid,Office Furniture
4828,brand,Brand_7
4828,price,890.6599752498608
4828,rating,4.8039508357077905
4829,categoryid,Office Furniture
4829,brand,Brand_11
4829,price,718.7561584076067
4829,rating,3.54929487608619
4830,categoryid,IT Hardware
4830,brand,Brand_14
4830,price,215.28806200323265
4830,rating,4.192033735103899
4831,categoryid,Office Supplies
4831,brand,Brand_4
4831,price,633.3316993204065
4831,rating,4.444584756800685
4832,categoryid,Industrial Equipment
4832,brand,Brand_11
4832,price,594.0043390351209
4832,rating,3.722518398737637
4833,categoryid,IT Hardware
4833,brand,Brand_9
4833,price,980.5328117427364
4833,rating,3.204002026301693
4834,categoryid,IT Hardware
4834,brand,Brand_13
4834,price,476.5543485371438
4834,rating,4.865739637776681
4835,categoryid,Safety Equipment
4835,brand,Brand_16
4835,price,765.4776307156804
4835,rating,3.9044831015539962
4836,categoryid,Office Furniture
4836,brand,Brand_7
4836,price,569.9773195752862
4836,rating,3.3319005833263047
4837,categoryid,Office Furniture
4837,brand,Brand_7
4837,price,312.6953948495506
4837,rating,4.947198156628203
4838,categoryid,Office Supplies
4838,brand,Brand_16
4838,price,84.72004861923463
4838,rating,3.764607988584236
4839,categoryid,IT Hardware
4839,brand,Brand_16
4839,price,643.2550024669373
4839,rating,3.5437324380808715
4840,categoryid,Manufacturing Tools
4840,brand,Brand_12
4840,price,646.1542094031865
4840,rating,4.456175123035974
4841,categoryid,Office Furniture
4841,brand,Brand_18
4841,price,618.4758880983501
4841,rating,3.7443539173438514
4842,categoryid,Industrial Equipment
4842,brand,Brand_10
4842,price,521.6596735482087
4842,rating,4.6172407095115595
4843,categoryid,Office Supplies
4843,brand,Brand_12
4843,price,154.35447927991763
4843,rating,3.469918793304662
4844,categoryid,Office Furniture
4844,brand,Brand_8
4844,price,565.4912708711847
4844,rating,3.6921074241893397
4845,categoryid,IT Hardware
4845,brand,Brand_19
4845,price,762.6190821785636
4845,rating,4.806598184519625
4846,categoryid,Industrial Equipment
4846,brand,Brand_13
4846,price,602.0098516386249
4846,rating,3.831518636970512
4847,categoryid,IT Hardware
4847,brand,Brand_12
4847,price,112.93765460601543
4847,rating,4.787247364153682
4848,categoryid,Office Furniture
4848,brand,Brand_8
4848,price,455.3377280810392
4848,rating,3.6241039470166836
4849,categoryid,Safety Equipment
4849,brand,Brand_19
4849,price,322.6100647315161
4849,rating,3.5213978886368973
4850,categoryid,Office Supplies
4850,brand,Brand_9
4850,price,336.783582649959
4850,rating,4.787444516319669
